preset,formulation,n_realizations,realization_years,sim_start,sim_end,k_concurrent,realization_batch,mode,rank,hostname,stagger_s,eval_index,kind,wall_seconds,ru_maxrss_mb,mem_available_mb,objs_ok,obj0,obj1,obj2,t_start_epoch,job_id,code_sha
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,34,a007.anvil.rcac.purdue.edu,30,3,warm,178.946,459.1,198876.2,True,-0.284211,35.0,-0.302632,1783974184.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,35,a007.anvil.rcac.purdue.edu,30,0,cold,196.5,416.6,202651.9,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,35,a007.anvil.rcac.purdue.edu,30,1,warm,183.155,455.7,197924.5,True,-0.284211,35.0,-0.302632,1783973820.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,35,a007.anvil.rcac.purdue.edu,30,2,warm,180.902,456.1,198023.6,True,-0.284211,35.0,-0.302632,1783974003.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,35,a007.anvil.rcac.purdue.edu,30,3,warm,178.938,456.7,198809.1,True,-0.284211,35.0,-0.302632,1783974184.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,36,a007.anvil.rcac.purdue.edu,30,0,cold,208.364,418.4,202157.7,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,36,a007.anvil.rcac.purdue.edu,30,1,warm,191.346,457.4,197999.8,True,-0.284211,35.0,-0.302632,1783973831.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,36,a007.anvil.rcac.purdue.edu,30,2,warm,189.784,457.6,197827.5,True,-0.284211,35.0,-0.302632,1783974023.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,36,a007.anvil.rcac.purdue.edu,30,3,warm,177.614,458.1,200555.7,True,-0.284211,35.0,-0.302632,1783974213.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,37,a007.anvil.rcac.purdue.edu,30,0,cold,198.384,417.8,202549.6,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,37,a007.anvil.rcac.purdue.edu,30,1,warm,182.684,456.8,197833.9,True,-0.284211,35.0,-0.302632,1783973821.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,37,a007.anvil.rcac.purdue.edu,30,2,warm,186.036,457.2,197916.9,True,-0.284211,35.0,-0.302632,1783974004.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,37,a007.anvil.rcac.purdue.edu,30,3,warm,181.345,457.7,199656.0,True,-0.284211,35.0,-0.302632,1783974190.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,38,a007.anvil.rcac.purdue.edu,30,0,cold,208.197,419.0,202222.0,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,38,a007.anvil.rcac.purdue.edu,30,1,warm,189.524,458.2,197936.9,True,-0.284211,35.0,-0.302632,1783973831.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,38,a007.anvil.rcac.purdue.edu,30,2,warm,182.683,458.4,197894.9,True,-0.284211,35.0,-0.302632,1783974021.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,38,a007.anvil.rcac.purdue.edu,30,3,warm,177.06,459.4,200116.9,True,-0.284211,35.0,-0.302632,1783974203.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,39,a007.anvil.rcac.purdue.edu,30,0,cold,208.364,417.0,202158.7,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,39,a007.anvil.rcac.purdue.edu,30,1,warm,189.48,456.4,197935.9,True,-0.284211,35.0,-0.302632,1783973831.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,39,a007.anvil.rcac.purdue.edu,30,2,warm,183.155,456.6,197870.9,True,-0.284211,35.0,-0.302632,1783974021.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,39,a007.anvil.rcac.purdue.edu,30,3,warm,179.691,456.9,200274.0,True,-0.284211,35.0,-0.302632,1783974204.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,40,a007.anvil.rcac.purdue.edu,30,0,cold,204.435,417.8,202406.2,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,40,a007.anvil.rcac.purdue.edu,30,1,warm,184.318,456.7,197907.5,True,-0.284211,35.0,-0.302632,1783973827.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,40,a007.anvil.rcac.purdue.edu,30,2,warm,183.993,457.2,197918.2,True,-0.284211,35.0,-0.302632,1783974012.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,40,a007.anvil.rcac.purdue.edu,30,3,warm,181.294,457.6,199974.8,True,-0.284211,35.0,-0.302632,1783974196.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,41,a007.anvil.rcac.purdue.edu,30,0,cold,208.161,417.2,202227.6,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,41,a007.anvil.rcac.purdue.edu,30,1,warm,191.254,456.1,198021.0,True,-0.284211,35.0,-0.302632,1783973831.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,41,a007.anvil.rcac.purdue.edu,30,2,warm,183.869,456.8,197782.0,True,-0.284211,35.0,-0.302632,1783974022.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,41,a007.anvil.rcac.purdue.edu,30,3,warm,180.88,457.0,200368.0,True,-0.284211,35.0,-0.302632,1783974206.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,42,a007.anvil.rcac.purdue.edu,30,0,cold,208.207,418.0,202220.6,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,42,a007.anvil.rcac.purdue.edu,30,1,warm,188.531,457.2,197896.2,True,-0.284211,35.0,-0.302632,1783973831.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,42,a007.anvil.rcac.purdue.edu,30,2,warm,182.846,457.5,197865.8,True,-0.284211,35.0,-0.302632,1783974020.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,42,a007.anvil.rcac.purdue.edu,30,3,warm,177.439,458.4,200081.2,True,-0.284211,35.0,-0.302632,1783974203.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,43,a007.anvil.rcac.purdue.edu,30,0,cold,207.96,417.4,202290.7,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,43,a007.anvil.rcac.purdue.edu,30,1,warm,188.04,456.6,197850.9,True,-0.284211,35.0,-0.302632,1783973831.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,43,a007.anvil.rcac.purdue.edu,30,2,warm,183.821,457.2,197863.3,True,-0.284211,35.0,-0.302632,1783974019.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,43,a007.anvil.rcac.purdue.edu,30,3,warm,177.091,457.2,200077.8,True,-0.284211,35.0,-0.302632,1783974203.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,44,a007.anvil.rcac.purdue.edu,30,0,cold,204.904,418.4,202393.4,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,44,a007.anvil.rcac.purdue.edu,30,1,warm,182.265,457.3,197882.6,True,-0.284211,35.0,-0.302632,1783973828.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,44,a007.anvil.rcac.purdue.edu,30,2,warm,182.936,457.8,197967.6,True,-0.284211,35.0,-0.302632,1783974010.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,44,a007.anvil.rcac.purdue.edu,30,3,warm,178.492,458.0,199669.8,True,-0.284211,35.0,-0.302632,1783974193.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,45,a007.anvil.rcac.purdue.edu,30,0,cold,205.991,417.6,202390.5,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,45,a007.anvil.rcac.purdue.edu,30,1,warm,182.427,457.1,197911.4,True,-0.284211,35.0,-0.302632,1783973829.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,45,a007.anvil.rcac.purdue.edu,30,2,warm,183.734,457.1,197934.8,True,-0.284211,35.0,-0.302632,1783974011.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,45,a007.anvil.rcac.purdue.edu,30,3,warm,181.47,457.4,199959.6,True,-0.284211,35.0,-0.302632,1783974195.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,46,a007.anvil.rcac.purdue.edu,30,0,cold,208.178,418.3,202227.2,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,46,a007.anvil.rcac.purdue.edu,30,1,warm,191.186,457.3,198019.0,True,-0.284211,35.0,-0.302632,1783973831.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,46,a007.anvil.rcac.purdue.edu,30,2,warm,187.503,457.8,197767.4,True,-0.284211,35.0,-0.302632,1783974022.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,46,a007.anvil.rcac.purdue.edu,30,3,warm,177.682,457.8,200380.4,True,-0.284211,35.0,-0.302632,1783974210.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,47,a007.anvil.rcac.purdue.edu,30,0,cold,208.372,415.4,202144.4,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,47,a007.anvil.rcac.purdue.edu,30,1,warm,191.218,454.3,198011.1,True,-0.284211,35.0,-0.302632,1783973831.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,47,a007.anvil.rcac.purdue.edu,30,2,warm,189.701,454.3,197813.7,True,-0.284211,35.0,-0.302632,1783974023.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,47,a007.anvil.rcac.purdue.edu,30,3,warm,177.37,454.9,200540.1,True,-0.284211,35.0,-0.302632,1783974212.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,48,a007.anvil.rcac.purdue.edu,30,0,cold,207.889,417.5,202311.3,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,48,a007.anvil.rcac.purdue.edu,30,1,warm,187.842,456.8,197844.3,True,-0.284211,35.0,-0.302632,1783973831.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,48,a007.anvil.rcac.purdue.edu,30,2,warm,185.049,456.8,197882.1,True,-0.284211,35.0,-0.302632,1783974019.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,48,a007.anvil.rcac.purdue.edu,30,3,warm,180.49,457.3,200288.6,True,-0.284211,35.0,-0.302632,1783974204.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,49,a007.anvil.rcac.purdue.edu,30,0,cold,208.388,419.0,202142.4,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,49,a007.anvil.rcac.purdue.edu,30,1,warm,191.936,457.8,197968.7,True,-0.284211,35.0,-0.302632,1783973831.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,49,a007.anvil.rcac.purdue.edu,30,2,warm,188.622,458.2,197786.2,True,-0.284211,35.0,-0.302632,1783974023.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,49,a007.anvil.rcac.purdue.edu,30,3,warm,180.69,458.5,200589.2,True,-0.284211,35.0,-0.302632,1783974212.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,50,a007.anvil.rcac.purdue.edu,30,0,cold,208.15,418.1,202230.1,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,50,a007.anvil.rcac.purdue.edu,30,1,warm,190.488,457.2,197982.7,True,-0.284211,35.0,-0.302632,1783973831.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,50,a007.anvil.rcac.purdue.edu,30,2,warm,183.821,457.5,197829.2,True,-0.284211,35.0,-0.302632,1783974022.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,50,a007.anvil.rcac.purdue.edu,30,3,warm,182.383,458.1,200414.9,True,-0.284211,35.0,-0.302632,1783974205.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,51,a007.anvil.rcac.purdue.edu,30,0,cold,208.195,418.1,202221.5,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,51,a007.anvil.rcac.purdue.edu,30,1,warm,187.334,456.9,197845.3,True,-0.284211,35.0,-0.302632,1783973831.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,51,a007.anvil.rcac.purdue.edu,30,2,warm,184.099,457.4,197864.3,True,-0.284211,35.0,-0.302632,1783974019.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,51,a007.anvil.rcac.purdue.edu,30,3,warm,177.869,458.5,200116.4,True,-0.284211,35.0,-0.302632,1783974203.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,52,a007.anvil.rcac.purdue.edu,30,0,cold,208.746,418.2,202042.2,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,52,a007.anvil.rcac.purdue.edu,30,1,warm,191.645,457.3,197954.6,True,-0.284211,35.0,-0.302632,1783973832.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,52,a007.anvil.rcac.purdue.edu,30,2,warm,191.691,457.9,197856.1,True,-0.284211,35.0,-0.302632,1783974023.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,52,a007.anvil.rcac.purdue.edu,30,3,warm,181.214,458.3,200670.9,True,-0.284211,35.0,-0.302632,1783974215.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,53,a007.anvil.rcac.purdue.edu,30,0,cold,220.446,418.9,201046.8,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,53,a007.anvil.rcac.purdue.edu,30,1,warm,207.628,457.9,198569.9,True,-0.284211,35.0,-0.302632,1783973843.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,53,a007.anvil.rcac.purdue.edu,30,2,warm,206.789,458.7,198433.9,True,-0.284211,35.0,-0.302632,1783974051.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,53,a007.anvil.rcac.purdue.edu,30,3,warm,179.842,459.0,200801.9,True,-0.284211,35.0,-0.302632,1783974258.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,54,a007.anvil.rcac.purdue.edu,30,0,cold,208.309,418.6,202177.9,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,54,a007.anvil.rcac.purdue.edu,30,1,warm,192.213,457.4,197946.8,True,-0.284211,35.0,-0.302632,1783973831.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,54,a007.anvil.rcac.purdue.edu,30,2,warm,190.801,458.0,197886.8,True,-0.284211,35.0,-0.302632,1783974024.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,54,a007.anvil.rcac.purdue.edu,30,3,warm,181.139,458.5,200630.7,True,-0.284211,35.0,-0.302632,1783974214.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,55,a007.anvil.rcac.purdue.edu,30,0,cold,261.749,416.4,199530.7,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,55,a007.anvil.rcac.purdue.edu,30,1,warm,252.025,455.8,198672.8,True,-0.284211,35.0,-0.302632,1783973885.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,55,a007.anvil.rcac.purdue.edu,30,2,warm,249.924,456.1,200337.1,True,-0.284211,35.0,-0.302632,1783974137.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,55,a007.anvil.rcac.purdue.edu,30,3,warm,153.197,456.4,200935.1,True,-0.284211,35.0,-0.302632,1783974387.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,56,a007.anvil.rcac.purdue.edu,30,0,cold,209.248,418.0,201889.8,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,56,a007.anvil.rcac.purdue.edu,30,1,warm,191.499,457.3,197920.6,True,-0.284211,35.0,-0.302632,1783973832.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,56,a007.anvil.rcac.purdue.edu,30,2,warm,191.162,457.5,197864.6,True,-0.284211,35.0,-0.302632,1783974024.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,56,a007.anvil.rcac.purdue.edu,30,3,warm,181.372,457.9,200670.9,True,-0.284211,35.0,-0.302632,1783974215.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,57,a007.anvil.rcac.purdue.edu,30,0,cold,208.189,420.3,202222.5,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,57,a007.anvil.rcac.purdue.edu,30,1,warm,187.619,459.4,197844.3,True,-0.284211,35.0,-0.302632,1783973831.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,57,a007.anvil.rcac.purdue.edu,30,2,warm,187.373,460.0,197789.9,True,-0.284211,35.0,-0.302632,1783974019.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,57,a007.anvil.rcac.purdue.edu,30,3,warm,181.213,460.0,200367.8,True,-0.284211,35.0,-0.302632,1783974206.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,58,a007.anvil.rcac.purdue.edu,30,0,cold,208.329,416.3,202170.5,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,58,a007.anvil.rcac.purdue.edu,30,1,warm,191.339,455.4,198003.8,True,-0.284211,35.0,-0.302632,1783973831.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,58,a007.anvil.rcac.purdue.edu,30,2,warm,192.347,455.4,197860.4,True,-0.284211,35.0,-0.302632,1783974023.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,58,a007.anvil.rcac.purdue.edu,30,3,warm,180.58,456.2,200637.1,True,-0.284211,35.0,-0.302632,1783974215.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,59,a007.anvil.rcac.purdue.edu,30,0,cold,204.216,419.6,202401.6,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,59,a007.anvil.rcac.purdue.edu,30,1,warm,186.652,458.5,197801.9,True,-0.284211,35.0,-0.302632,1783973827.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,59,a007.anvil.rcac.purdue.edu,30,2,warm,186.042,458.6,197811.7,True,-0.284211,35.0,-0.302632,1783974014.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,59,a007.anvil.rcac.purdue.edu,30,3,warm,181.062,459.4,200211.8,True,-0.284211,35.0,-0.302632,1783974200.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,60,a007.anvil.rcac.purdue.edu,30,0,cold,205.523,416.3,202394.4,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,60,a007.anvil.rcac.purdue.edu,30,1,warm,185.267,455.8,197818.7,True,-0.284211,35.0,-0.302632,1783973829.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,60,a007.anvil.rcac.purdue.edu,30,2,warm,189.184,456.0,197859.4,True,-0.284211,35.0,-0.302632,1783974014.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,60,a007.anvil.rcac.purdue.edu,30,3,warm,183.867,456.3,200337.1,True,-0.284211,35.0,-0.302632,1783974203.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,61,a007.anvil.rcac.purdue.edu,30,0,cold,208.275,419.3,202191.6,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,61,a007.anvil.rcac.purdue.edu,30,1,warm,188.269,458.8,197898.7,True,-0.284211,35.0,-0.302632,1783973831.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,61,a007.anvil.rcac.purdue.edu,30,2,warm,186.0,459.0,197823.9,True,-0.284211,35.0,-0.302632,1783974020.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,61,a007.anvil.rcac.purdue.edu,30,3,warm,182.189,459.0,200398.1,True,-0.284211,35.0,-0.302632,1783974206.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,62,a007.anvil.rcac.purdue.edu,30,0,cold,208.302,420.5,202178.8,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,62,a007.anvil.rcac.purdue.edu,30,1,warm,191.411,459.5,197998.8,True,-0.284211,35.0,-0.302632,1783973831.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,62,a007.anvil.rcac.purdue.edu,30,2,warm,188.16,460.3,197796.3,True,-0.284211,35.0,-0.302632,1783974023.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,62,a007.anvil.rcac.purdue.edu,30,3,warm,177.677,460.4,200502.7,True,-0.284211,35.0,-0.302632,1783974211.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,63,a007.anvil.rcac.purdue.edu,30,0,cold,209.092,419.8,201932.6,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,63,a007.anvil.rcac.purdue.edu,30,1,warm,190.983,458.9,197980.5,True,-0.284211,35.0,-0.302632,1783973832.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,63,a007.anvil.rcac.purdue.edu,30,2,warm,189.276,459.3,197821.6,True,-0.284211,35.0,-0.302632,1783974023.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,63,a007.anvil.rcac.purdue.edu,30,3,warm,182.763,459.6,200616.6,True,-0.284211,35.0,-0.302632,1783974212.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,64,a007.anvil.rcac.purdue.edu,30,0,cold,193.833,416.8,202685.6,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,64,a007.anvil.rcac.purdue.edu,30,1,warm,179.184,456.4,197830.1,True,-0.284211,35.0,-0.302632,1783973817.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,64,a007.anvil.rcac.purdue.edu,30,2,warm,180.67,456.5,198151.4,True,-0.284211,35.0,-0.302632,1783973996.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,64,a007.anvil.rcac.purdue.edu,30,3,warm,178.433,456.5,198518.5,True,-0.284211,35.0,-0.302632,1783974177.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,65,a007.anvil.rcac.purdue.edu,30,0,cold,196.926,417.6,202630.9,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,65,a007.anvil.rcac.purdue.edu,30,1,warm,184.613,457.2,197806.5,True,-0.284211,35.0,-0.302632,1783973820.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,65,a007.anvil.rcac.purdue.edu,30,2,warm,182.49,457.2,197958.2,True,-0.284211,35.0,-0.302632,1783974005.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,65,a007.anvil.rcac.purdue.edu,30,3,warm,182.484,457.9,199464.2,True,-0.284211,35.0,-0.302632,1783974187.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,1,batch,66,a007.anvil.rcac.purdue.edu,30,0,cold,207.974,420.5,202285.3,True,-0.284211,35.0,-0.302632,1783973623.5,19153719,
